"","state","site","date","dailycases","note"
"1912","Brazil","Sergipe",2020-04-29,57,"NA"
"1913","Brazil","Sergipe",2020-04-30,110,"NA"
"1914","Brazil","Sergipe",2020-05-01,70,"NA"
"1915","Brazil","Sudeste",2020-02-26,0,"NA"
"1916","Brazil","Sudeste",2020-02-27,0,"NA"
"1917","Brazil","Sudeste",2020-02-28,0,"NA"
"1918","Brazil","Sudeste",2020-02-29,1,"NA"
"1919","Brazil","Sudeste",2020-03-01,0,"NA"
"1920","Brazil","Sudeste",2020-03-02,0,"NA"
"1921","Brazil","Sudeste",2020-03-03,0,"NA"
"1922","Brazil","Sudeste",2020-03-04,1,"NA"
"1923","Brazil","Sudeste",2020-03-05,4,"NA"
"1924","Brazil","Sudeste",2020-03-06,5,"NA"
"1925","Brazil","Sudeste",2020-03-07,4,"NA"
"1926","Brazil","Sudeste",2020-03-08,5,"NA"
"1927","Brazil","Sudeste",2020-03-09,5,"NA"
"1928","Brazil","Sudeste",2020-03-10,3,"NA"
"1929","Brazil","Sudeste",2020-03-11,16,"NA"
"1930","Brazil","Sudeste",2020-03-12,15,"NA"
"1931","Brazil","Sudeste",2020-03-13,15,"NA"
"1932","Brazil","Sudeste",2020-03-14,15,"NA"
"1933","Brazil","Sudeste",2020-03-15,73,"NA"
"1934","Brazil","Sudeste",2020-03-16,26,"NA"
"1935","Brazil","Sudeste",2020-03-17,16,"NA"
"1936","Brazil","Sudeste",2020-03-18,104,"NA"
"1937","Brazil","Sudeste",2020-03-19,82,"NA"
"1938","Brazil","Sudeste",2020-03-20,162,"NA"
"1939","Brazil","Sudeste",2020-03-21,89,"NA"
"1940","Brazil","Sudeste",2020-03-22,284,"NA"
"1941","Brazil","Sudeste",2020-03-23,209,"NA"
"1942","Brazil","Sudeste",2020-03-24,143,"NA"
"1943","Brazil","Sudeste",2020-03-25,126,"NA"
"1944","Brazil","Sudeste",2020-03-26,261,"NA"
"1945","Brazil","Sudeste",2020-03-27,287,"NA"
"1946","Brazil","Sudeste",2020-03-28,270,"NA"
"1947","Brazil","Sudeste",2020-03-29,120,"NA"
"1948","Brazil","Sudeste",2020-03-30,165,"NA"
"1949","Brazil","Sudeste",2020-03-31,899,"NA"
"1950","Brazil","Sudeste",2020-04-01,817,"NA"
"1951","Brazil","Sudeste",2020-04-02,765,"NA"
"1952","Brazil","Sudeste",2020-04-03,670,"NA"
"1953","Brazil","Sudeste",2020-04-04,637,"NA"
"1954","Brazil","Sudeste",2020-04-05,383,"NA"
"1955","Brazil","Sudeste",2020-04-06,368,"NA"
"1956","Brazil","Sudeste",2020-04-07,1092,"NA"
"1957","Brazil","Sudeste",2020-04-08,1349,"NA"
"1958","Brazil","Sudeste",2020-04-09,1137,"NA"
"1959","Brazil","Sudeste",2020-04-10,1054,"NA"
"1960","Brazil","Sudeste",2020-04-11,447,"NA"
"1961","Brazil","Sudeste",2020-04-12,674,"NA"
"1962","Brazil","Sudeste",2020-04-13,572,"NA"
"1963","Brazil","Sudeste",2020-04-14,757,"NA"
"1964","Brazil","Sudeste",2020-04-15,2118,"NA"
"1965","Brazil","Sudeste",2020-04-16,978,"NA"
"1966","Brazil","Sudeste",2020-04-17,1843,"NA"
"1967","Brazil","Sudeste",2020-04-18,1399,"NA"
"1968","Brazil","Sudeste",2020-04-19,819,"NA"
"1969","Brazil","Sudeste",2020-04-20,551,"NA"
"1970","Brazil","Sudeste",2020-04-21,1297,"NA"
"1971","Brazil","Sudeste",2020-04-22,929,"NA"
"1972","Brazil","Sudeste",2020-04-23,1521,"NA"
"1973","Brazil","Sudeste",2020-04-24,1325,"NA"
"1974","Brazil","Sudeste",2020-04-25,3000,"NA"
"1975","Brazil","Sudeste",2020-04-26,1169,"NA"
"1976","Brazil","Sudeste",2020-04-27,1945,"NA"
"1977","Brazil","Sudeste",2020-04-28,3046,"NA"
"1978","Brazil","Sudeste",2020-04-29,2824,"NA"
"1979","Brazil","Sudeste",2020-04-30,3551,"NA"
"1980","Brazil","Sudeste",2020-05-01,2694,"NA"
"1981","Brazil","Sul",2020-02-26,0,"NA"
"1982","Brazil","Sul",2020-02-27,0,"NA"
"1983","Brazil","Sul",2020-02-28,0,"NA"
"1984","Brazil","Sul",2020-02-29,0,"NA"
"1985","Brazil","Sul",2020-03-01,0,"NA"
"1986","Brazil","Sul",2020-03-02,0,"NA"
"1987","Brazil","Sul",2020-03-03,0,"NA"
"1988","Brazil","Sul",2020-03-04,0,"NA"
"1989","Brazil","Sul",2020-03-05,0,"NA"
"1990","Brazil","Sul",2020-03-06,0,"NA"
"1991","Brazil","Sul",2020-03-07,0,"NA"
"1992","Brazil","Sul",2020-03-08,0,"NA"
"1993","Brazil","Sul",2020-03-09,0,"NA"
"1994","Brazil","Sul",2020-03-10,1,"NA"
"1995","Brazil","Sul",2020-03-11,1,"NA"
"1996","Brazil","Sul",2020-03-12,8,"NA"
"1997","Brazil","Sul",2020-03-13,2,"NA"
"1998","Brazil","Sul",2020-03-14,4,"NA"
"1999","Brazil","Sul",2020-03-15,2,"NA"
"2000","Brazil","Sul",2020-03-16,1,"NA"
"2001","Brazil","Sul",2020-03-17,4,"NA"
"2002","Brazil","Sul",2020-03-18,19,"NA"
"2003","Brazil","Sul",2020-03-19,29,"NA"
"2004","Brazil","Sul",2020-03-20,19,"NA"
"2005","Brazil","Sul",2020-03-21,64,"NA"
"2006","Brazil","Sul",2020-03-22,25,"NA"
"2007","Brazil","Sul",2020-03-23,31,"NA"
"2008","Brazil","Sul",2020-03-24,60,"NA"
"2009","Brazil","Sul",2020-03-25,43,"NA"
"2010","Brazil","Sul",2020-03-26,79,"NA"
"2011","Brazil","Sul",2020-03-27,71,"NA"
"2012","Brazil","Sul",2020-03-28,51,"NA"
"2013","Brazil","Sul",2020-03-29,54,"NA"
"2014","Brazil","Sul",2020-03-30,25,"NA"
"2015","Brazil","Sul",2020-03-31,79,"NA"
"2016","Brazil","Sul",2020-04-01,93,"NA"
"2017","Brazil","Sul",2020-04-02,68,"NA"
"2018","Brazil","Sul",2020-04-03,145,"NA"
"2019","Brazil","Sul",2020-04-04,161,"NA"
"2020","Brazil","Sul",2020-04-05,74,"NA"
"2021","Brazil","Sul",2020-04-06,105,"NA"
"2022","Brazil","Sul",2020-04-07,110,"NA"
"2023","Brazil","Sul",2020-04-08,123,"NA"
"2024","Brazil","Sul",2020-04-09,177,"NA"
"2025","Brazil","Sul",2020-04-10,244,"NA"
"2026","Brazil","Sul",2020-04-11,76,"NA"
"2027","Brazil","Sul",2020-04-12,111,"NA"
"2028","Brazil","Sul",2020-04-13,38,"NA"
"2029","Brazil","Sul",2020-04-14,120,"NA"
"2030","Brazil","Sul",2020-04-15,86,"NA"
"2031","Brazil","Sul",2020-04-16,93,"NA"
"2032","Brazil","Sul",2020-04-17,106,"NA"
"2033","Brazil","Sul",2020-04-18,136,"NA"
"2034","Brazil","Sul",2020-04-19,78,"NA"
"2035","Brazil","Sul",2020-04-20,105,"NA"
"2036","Brazil","Sul",2020-04-21,70,"NA"
"2037","Brazil","Sul",2020-04-22,86,"NA"
"2038","Brazil","Sul",2020-04-23,114,"NA"
"2039","Brazil","Sul",2020-04-24,159,"NA"
"2040","Brazil","Sul",2020-04-25,95,"NA"
"2041","Brazil","Sul",2020-04-26,112,"NA"
"2042","Brazil","Sul",2020-04-27,194,"NA"
"2043","Brazil","Sul",2020-04-28,282,"NA"
"2044","Brazil","Sul",2020-04-29,678,"NA"
"2045","Brazil","Sul",2020-04-30,247,"NA"
"2046","Brazil","Sul",2020-05-01,122,"NA"
"2047","Brazil","Tocantins",2020-02-26,0,"NA"
"2048","Brazil","Tocantins",2020-02-27,0,"NA"
"2049","Brazil","Tocantins",2020-02-28,0,"NA"
"2050","Brazil","Tocantins",2020-02-29,0,"NA"
"2051","Brazil","Tocantins",2020-03-01,0,"NA"
"2052","Brazil","Tocantins",2020-03-02,0,"NA"
"2053","Brazil","Tocantins",2020-03-03,0,"NA"
"2054","Brazil","Tocantins",2020-03-04,0,"NA"
"2055","Brazil","Tocantins",2020-03-05,0,"NA"
"2056","Brazil","Tocantins",2020-03-06,0,"NA"
"2057","Brazil","Tocantins",2020-03-07,0,"NA"
"2058","Brazil","Tocantins",2020-03-08,0,"NA"
"2059","Brazil","Tocantins",2020-03-09,0,"NA"
"2060","Brazil","Tocantins",2020-03-10,0,"NA"
"2061","Brazil","Tocantins",2020-03-11,0,"NA"
"2062","Brazil","Tocantins",2020-03-12,0,"NA"
"2063","Brazil","Tocantins",2020-03-13,0,"NA"
"2064","Brazil","Tocantins",2020-03-14,0,"NA"
"2065","Brazil","Tocantins",2020-03-15,0,"NA"
"2066","Brazil","Tocantins",2020-03-16,0,"NA"
"2067","Brazil","Tocantins",2020-03-17,0,"NA"
"2068","Brazil","Tocantins",2020-03-18,0,"NA"
"2069","Brazil","Tocantins",2020-03-19,1,"NA"
"2070","Brazil","Tocantins",2020-03-20,0,"NA"
"2071","Brazil","Tocantins",2020-03-21,1,"NA"
"2072","Brazil","Tocantins",2020-03-22,0,"NA"
"2073","Brazil","Tocantins",2020-03-23,3,"NA"
"2074","Brazil","Tocantins",2020-03-24,2,"NA"
"2075","Brazil","Tocantins",2020-03-25,0,"NA"
"2076","Brazil","Tocantins",2020-03-26,0,"NA"
"2077","Brazil","Tocantins",2020-03-27,1,"NA"
"2078","Brazil","Tocantins",2020-03-28,1,"NA"
"2079","Brazil","Tocantins",2020-03-29,0,"NA"
"2080","Brazil","Tocantins",2020-03-30,1,"NA"
"2081","Brazil","Tocantins",2020-03-31,1,"NA"
"2082","Brazil","Tocantins",2020-04-01,1,"NA"
"2083","Brazil","Tocantins",2020-04-02,0,"NA"
"2084","Brazil","Tocantins",2020-04-03,0,"NA"
"2085","Brazil","Tocantins",2020-04-04,2,"NA"
"2086","Brazil","Tocantins",2020-04-05,3,"NA"
"2087","Brazil","Tocantins",2020-04-06,0,"NA"
"2088","Brazil","Tocantins",2020-04-07,2,"NA"
"2089","Brazil","Tocantins",2020-04-08,4,"NA"
"2090","Brazil","Tocantins",2020-04-09,0,"NA"
"2091","Brazil","Tocantins",2020-04-10,0,"NA"
"2092","Brazil","Tocantins",2020-04-11,0,"NA"
"2093","Brazil","Tocantins",2020-04-12,2,"NA"
"2094","Brazil","Tocantins",2020-04-13,1,"NA"
"2095","Brazil","Tocantins",2020-04-14,0,"NA"
"2096","Brazil","Tocantins",2020-04-15,0,"NA"
"2097","Brazil","Tocantins",2020-04-16,3,"NA"
"2098","Brazil","Tocantins",2020-04-17,2,"NA"
"2099","Brazil","Tocantins",2020-04-18,2,"NA"
"2100","Brazil","Tocantins",2020-04-19,0,"NA"
"2101","Brazil","Tocantins",2020-04-20,1,"NA"
"2102","Brazil","Tocantins",2020-04-21,3,"NA"
"2103","Brazil","Tocantins",2020-04-22,0,"NA"
"2104","Brazil","Tocantins",2020-04-23,0,"NA"
"2105","Brazil","Tocantins",2020-04-24,6,"NA"
"2106","Brazil","Tocantins",2020-04-25,7,"NA"
"2107","Brazil","Tocantins",2020-04-26,8,"NA"
"2108","Brazil","Tocantins",2020-04-27,9,"NA"
"2109","Brazil","Tocantins",2020-04-28,12,"NA"
"2110","Brazil","Tocantins",2020-04-29,37,"NA"
"2111","Brazil","Tocantins",2020-04-30,21,"NA"
"2112","Brazil","Tocantins",2020-05-01,27,"NA"
