,state,date,region_name,dailycases,note,CODE_2
408,Australia,2020-06-30,New South Wales,5,,AUS.5_1
409,Australia,2020-07-01,New South Wales,14,,AUS.5_1
410,Australia,2020-07-02,New South Wales,8,,AUS.5_1
411,Australia,2020-07-03,New South Wales,0,,AUS.5_1
412,Australia,2020-07-04,New South Wales,5,,AUS.5_1
413,Australia,2020-07-05,New South Wales,14,,AUS.5_1
414,Australia,2020-07-06,New South Wales,10,,AUS.5_1
415,Australia,2020-07-07,New South Wales,4,,AUS.5_1
416,Australia,2020-07-08,New South Wales,7,,AUS.5_1
417,Australia,2020-07-09,New South Wales,13,,AUS.5_1
418,Australia,2020-07-10,New South Wales,14,,AUS.5_1
419,Australia,2020-07-11,New South Wales,7,,AUS.5_1
420,Australia,2020-07-12,New South Wales,4,,AUS.5_1
421,Australia,2020-07-13,New South Wales,14,,AUS.5_1
422,Australia,2020-07-14,New South Wales,13,,AUS.5_1
423,Australia,2020-07-15,New South Wales,12,,AUS.5_1
424,Australia,2020-07-16,New South Wales,10,,AUS.5_1
425,Australia,2020-07-17,New South Wales,8,,AUS.5_1
426,Australia,2020-07-18,New South Wales,15,,AUS.5_1
427,Australia,2020-07-19,New South Wales,18,,AUS.5_1
