,state,date,region_name,dailycases,note,CODE_2
357,India,2020-04-02,Jammu and Kashmir,8.0,,IND.14_1
358,India,2020-04-03,Jammu and Kashmir,5.0,,IND.14_1
359,India,2020-04-04,Jammu and Kashmir,17.0,,IND.14_1
360,India,2020-04-05,Jammu and Kashmir,14.0,,IND.14_1
361,India,2020-04-06,Jammu and Kashmir,3.0,,IND.14_1
362,India,2020-04-07,Jammu and Kashmir,16.0,,IND.14_1
363,India,2020-04-08,Jammu and Kashmir,33.0,,IND.14_1
364,India,2020-04-09,Jammu and Kashmir,26.0,,IND.14_1
365,India,2020-04-10,Jammu and Kashmir,23.0,,IND.14_1
366,India,2020-04-11,Jammu and Kashmir,17.0,,IND.14_1
367,India,2020-04-12,Jammu and Kashmir,21.0,,IND.14_1
368,India,2020-04-13,Jammu and Kashmir,25.0,,IND.14_1
369,India,2020-04-14,Jammu and Kashmir,8.0,,IND.14_1
370,India,2020-04-15,Jammu and Kashmir,22.0,,IND.14_1
371,India,2020-04-16,Jammu and Kashmir,14.0,,IND.14_1
372,India,2020-04-17,Jammu and Kashmir,14.0,,IND.14_1
373,India,2020-04-18,Jammu and Kashmir,13.0,,IND.14_1
374,India,2020-04-19,Jammu and Kashmir,13.0,,IND.14_1
375,India,2020-04-20,Jammu and Kashmir,14.0,,IND.14_1
376,India,2020-04-21,Jammu and Kashmir,12.0,,IND.14_1
377,India,2020-04-22,Jammu and Kashmir,27.0,,IND.14_1
378,India,2020-04-23,Jammu and Kashmir,27.0,,IND.14_1
379,India,2020-04-24,Jammu and Kashmir,20.0,,IND.14_1
380,India,2020-04-25,Jammu and Kashmir,40.0,,IND.14_1
381,India,2020-04-26,Jammu and Kashmir,29.0,,IND.14_1
382,India,2020-03-31,Jharkhand,1.0,,IND.15_1
383,India,2020-04-02,Jharkhand,1.0,,IND.15_1
384,India,2020-04-05,Jharkhand,1.0,,IND.15_1
385,India,2020-04-06,Jharkhand,1.0,,IND.15_1
386,India,2020-04-09,Jharkhand,9.0,,IND.15_1
387,India,2020-04-10,Jharkhand,1.0,,IND.15_1
388,India,2020-04-11,Jharkhand,3.0,,IND.15_1
