CODE_2,iso_alpha_3,RG_cumsum_10,date,RG_LON,RG_LAT,RG_pop_tot,RG_pop_tot_adj,RG_pop_65up,RG_pop_45_64,RG_pop_tot_perc_male,WB_gdp_pcap,WB_prevalence_diabetes,ST_tests,ST_stringency_index,RG_temp_med_30,RG_temp_min_30,RG_temp_max_30,RG_rh_med_30,RG_rh_max_30,RG_rh_min_30,RG_ah_med_30,RG_ah_min_30,RG_ah_max_30,RG_pm10,RG_pm25,RG_no2
UKR.15_1,UKR,37,5/2/20,38.90688342,48.95198631,2102367,2096905,0.151273867,0.3032639,0.460287156,3659.031312,6.1,122752,92.59,13.73435704,2.238614037,25.0480097,44.20838611,13.05999971,99.33999778,3.393870892,1.389999969,7.839999825,16.43578315,11.68324073,11.72629925
UKR.16_1,UKR,116,4/28/20,31.96353597,47.41157913,1118763,1115820,0.135583958,0.284303936,0.464710564,3659.031312,6.1,98719,92.59,13.8265464,0.140815604,25.53879898,51.80967626,18.0799996,96.05999785,3.999354749,1.419999968,7.17999984,13.14697182,9.357491831,4.900328827
UKR.17_1,UKR,69,4/13/20,30.58205192,46.73082733,2298587,2292994,0.130635619,0.270123582,0.471364976,3659.031312,6.1,35153,92.59,13.18182797,1.188990942,26.48273589,46.2277409,7.069999842,96.53999784,3.318064442,0.779999983,6.639999852,13.78083631,9.832096442,6.242828256
UKR.18_1,UKR,61,4/19/20,34.10951027,49.62382317,1371899,1368290,0.15416468,0.285681244,0.463593515,3659.031312,6.1,57111,92.59,12.12267771,-2.16256418,23.86229754,45.96999897,15.04999966,99.29999778,3.068064448,1.509999966,6.609999852,13.70403607,9.746975521,6.726810668
UKR.19_1,UKR,119,4/12/20,26.64844435,50.9849205,1145767,1142763,0.11235859,0.246053,0.476476708,3659.031312,6.1,NA,92.59,10.93425684,-0.991329582,25.66185824,50.93806338,11.30999975,89.93999799,3.102257995,1.479999967,6.329999859,14.60431028,10.34202041,5.653526955
UKR.2_1,UKR,41,4/29/20,31.86175697,51.35041046,1007031,1004392,0.167376235,0.29090067,0.459769929,3659.031312,6.1,104544,92.59,12.2335945,-1.00291163,24.8438761,50.23483759,18.38999959,95.07999787,3.504838631,1.76999996,7.119999841,13.40905569,9.521486949,5.571325908
UKR.21_1,UKR,74,4/14/20,33.86692618,51.22935295,1060806,1058032,0.149551306,0.300157956,0.461169497,3659.031312,6.1,NA,92.59,10.92715817,-2.55635381,22.00337885,49.69161179,15.59999965,98.16999781,3.06935477,1.559999965,6.369999858,12.75043175,9.04646331,6.357999248
UKR.22_1,UKR,168,4/8/20,25.49193011,49.39126015,1036782,1034055,0.140247767,0.263985176,0.469395808,3659.031312,6.1,NA,92.59,10.39737288,-1.030418994,24.11565484,56.95451486,11.12999975,99.53999778,3.482257987,1.239999972,6.569999853,15.34980604,10.90109477,6.820787611
UKR.23_1,UKR,116,4/16/20,23.02812177,48.49747276,1242048,1236965,0.104286056,0.249864324,0.481308268,3659.031312,6.1,42823,92.59,12.27931556,-1.445924964,25.29991924,55.43483747,17.9299996,93.50999791,3.724193465,1.419999968,7.539999831,16.12513107,11.49077702,8.913344546
UKR.24_1,UKR,119,4/10/20,28.54893239,48.97852325,1541587,1537621,0.154203389,0.271540263,0.464745868,3659.031312,6.1,23522,92.59,11.20601465,-0.493301521,23.91731227,51.01677305,19.18999957,97.69999782,3.263870895,1.549999965,6.299999859,14.04823247,9.957080663,6.716377754
UKR.25_1,UKR,122,4/17/20,24.93677173,51.13793182,1026876,1024163,0.117028917,0.248464495,0.473900043,3659.031312,6.1,47096,92.59,11.65080266,-0.872613591,25.37665031,51.45128917,15.90999964,92.71999793,3.30193541,1.76999996,7.449999833,14.6706212,10.38362503,5.883807783
UKR.26_1,UKR,64,4/11/20,35.75983345,47.0953331,1704071,1699589,0.146054691,0.294169975,0.459541186,3659.031312,6.1,NA,92.59,11.91891773,2.386285148,22.34649702,58.22645031,27.32999939,94.62999788,3.964838621,1.929999957,6.789999848,15.99084426,11.38559579,12.09814542
UKR.27_1,UKR,197,4/18/20,28.36348791,50.64296532,1206583,1203414,0.146592335,0.266635256,0.467845562,3659.031312,6.1,NA,92.59,11.70464984,-0.358660214,24.6730409,46.77774089,10.00999978,92.98999792,2.999032191,1.129999975,6.71999985,14.00711238,9.932220663,5.530152569
UKR.3_1,UKR,171,4/3/20,25.77309576,48.20103645,895013,891417,0.124857656,0.255077811,0.472078314,3659.031312,6.1,NA,92.59,10.33096291,-0.464346401,24.24884839,63.50354697,17.20999962,100,4.032257974,1.389999969,6.579999853,15.63889425,11.15059045,8.067977898
UKR.4_1,RUS,34,4/10/20,34.26958275,45.29055595,1916639,1911597,0.136301275,0.290711204,0.461344136,11584.99538,6.1,1092811,85.19,11.56253624,2.264673645,22.37545214,63.2248373,23.68999947,97.25999783,4.246451518,1.729999961,7.429999834,13.24250504,9.345370153,5.323911772
UKR.5_1,UKR,78,4/16/20,35.18633135,48.29689598,3160775,3152461,0.145183536,0.28246315,0.459796188,3659.031312,6.1,42823,92.59,12.25815965,-0.549764005,24.73384665,51.23322466,17.55999961,98.2099978,3.421612827,1.949999956,6.629999852,15.04753513,10.72397518,9.390574164
UKR.6_1,UKR,16,4/21/20,37.84848361,48.0628376,4103842,4093054,0.156477969,0.29526591,0.456720938,3659.031312,6.1,NA,92.59,12.65858093,1.844824407,21.05799418,52.32741819,17.9299996,98.14999781,3.761612819,1.399999969,7.059999842,15.02593632,10.70213418,7.891616997
UKR.7_1,UKR,198,4/8/20,24.67704441,48.63760757,1363002,1359086,0.127417206,0.258173597,0.474822973,3659.031312,6.1,NA,92.59,10.7313375,-1.728237382,24.13592342,58.97838578,8.189999817,99.99999776,3.697096692,1.099999975,6.869999846,15.37314173,10.9798855,8.310657517
UKR.8_1,UKR,125,4/25/20,36.6856177,49.49019432,2629853,2622956,0.139570669,0.289639854,0.464732516,3659.031312,6.1,NA,92.59,12.36893633,-1.506730716,23.08050931,45.9012893,15.77999965,98.3299978,3.169032187,1.629999964,6.579999853,14.93161843,10.6145025,10.07418343
UKR.9_1,UKR,63,4/20/20,33.48231132,46.73925209,1022228,1019539,0.134682689,0.283396053,0.46593662,3659.031312,6.1,NA,92.59,13.27200916,0.688067369,25.41863523,52.91128914,18.93999958,95.87999786,3.87322572,1.529999966,7.119999841,13.75320003,9.771852151,5.698690331
USA.1_1,USA,639,3/27/20,-86.732595,32.61568642,5186223,5035583,0.123621277,0.2724045,0.488386589,65280.68224,10.8,671554,72.69,20.49420998,3.474997655,32.71532544,71.49548227,28.08999937,99.95999777,8.647419162,2.949999934,13.4299997,17.12404237,12.50710481,5.678644706
USA.10_1,USA,564,3/20/20,-81.68403703,28.05918121,22119326,21476844,0.152184912,0.27577045,0.491645424,65280.68224,10.8,164458,67.13,25.09508512,14.79210625,29.68951541,68.06386945,30.44999932,92.37999794,10.63290299,3.939999912,15.15999966,24.96762275,18.11501011,19.12122582
USA.11_1,USA,552,3/21/20,-83.25239961,32.68049049,11724874,11384310,0.095905663,0.257053166,0.490481369,65280.68224,10.8,209728,72.69,15.49884468,-1.573327491,30.66095968,71.33032099,20.36999954,96.87999783,6.855161137,1.78999996,12.25999973,19.36431659,13.97533633,13.64569644
USA.12_1,USA,204,3/30/20,-155.448616,19.58889008,1496527,1453059,0.124193171,0.277784618,0.503208078,65280.68224,10.8,984586,72.69,25.6633994,22.524571,28.68187724,77.53225633,57.43999872,90.95999797,11.95709651,8.989999799,14.08999969,10.15782999,6.165688505,1.732209378
USA.13_1,USA,526,3/31/20,-115.4636888,45.4961853,1925095,1869179,0.109841743,0.252119486,0.503335739,65280.68224,10.8,1096921,72.69,12.74838851,1.976570202,23.49891079,51.56677304,10.43999977,94.36999789,3.666451531,1.139999975,6.25999986,20.91872161,14.80361718,8.575236774
USA.14_1,USA,1047,3/22/20,-89.45044233,39.73920441,13453957,13063170,0.10910381,0.26550632,0.493775447,65280.68224,10.8,255000,72.69,7.101065994,-9.046643925,19.21065754,66.75193399,26.7499994,98.2899978,3.858709591,1.199999973,9.269999793,24.76236379,17.61980977,15.08344866
USA.15_1,USA,366,3/24/20,-86.17308497,39.7871151,6977511,6774840,0.113979006,0.269374749,0.495253815,65280.68224,10.8,382155,72.69,8.09590787,-3.558200957,20.75541318,70.24354682,22.78999949,97.85999781,4.169999907,1.639999963,10.10999977,20.52455005,14.61487464,11.39165378
USA.16_1,USA,105,3/23/20,-93.15075842,41.93863487,3202161,3109150,0.12727627,0.273396643,0.499704898,65280.68224,10.8,313200,72.69,8.873259434,-2.25666832,23.09209135,67.28451463,24.34999946,99.99999776,4.13645152,2.079999954,10.70999976,16.43017865,11.69506859,6.509069466
USA.17_1,USA,332,3/29/20,-98.32846642,38.54479599,3049734,2961151,0.113403956,0.264031453,0.499718454,65280.68224,10.8,865938,72.69,13.50229576,1.70294432,26.21779654,67.86161139,20.74999954,97.15999783,5.330645042,1.949999956,11.29999975,16.13888677,11.5764557,9.435744474
USA.18_1,USA,198,3/25/20,-84.72923453,37.8228302,4698579,4562103,0.119266908,0.276897795,0.495026996,65280.68224,10.8,466418,72.69,12.88209578,-0.183481738,26.72451114,69.06128878,19.01999957,96.16999785,5.496774071,1.999999955,11.94999973,17.41200071,12.46558914,9.250958015
USA.19_1,USA,1388,3/24/20,-92.58860847,31.0080452,4712859,4575969,0.110154226,0.266328921,0.49206507,65280.68224,10.8,382155,72.69,21.62402007,7.609788769,30.64358661,76.85032086,25.60999943,98.18999781,10.04483849,3.359999925,14.54999967,16.96013905,12.50318611,8.181633483
USA.2_1,USA,143,4/1/20,-152.0360955,63.04973984,617217,599289,0.070545083,0.276736172,0.521990338,65280.68224,10.8,1205129,72.69,0.399169996,-14.03705883,11.1191493,69.70354683,30.50999932,97.23999783,2.541612846,0.959999979,4.799999893,10.23123291,7.145905582,10.69355854
USA.20_1,USA,211,3/28/20,-69.15868995,45.26089478,1373548,1333697,0.138819105,0.315698058,0.493311199,65280.68224,10.8,778391,72.69,7.870805164,-3.733379432,18.54468978,64.96128887,23.69999947,98.65999779,3.744516045,1.249999972,8.139999818,15.54416022,10.8898213,8.151946686
USA.21_1,USA,349,3/24/20,-76.73576273,38.88076973,6278043,6095690,0.107030947,0.281127795,0.486283574,65280.68224,10.8,382155,72.69,13.25725139,-2.719950237,30.86654103,57.50096646,15.34999966,96.49999784,4.624516026,1.579999965,10.43999977,21.2482111,15.08592811,13.38502326
USA.22_1,USA,413,3/20/20,-72.09634133,42.18399239,6672987,6479162,0.118076738,0.283610039,0.487479215,65280.68224,10.8,164458,67.13,8.606265208,-6.725891069,23.07037501,57.70064387,19.73999956,95.68999786,3.749677336,1.189999973,8.999999799,20.04353465,14.02284873,13.24978017
USA.23_1,USA,2293,3/25/20,-84.51110198,45.00097466,9880223,9593302,0.120645224,0.284979463,0.493879578,65280.68224,10.8,466418,72.69,7.812287801,-4.235750762,22.40730277,69.28225652,32.40999928,96.15999785,4.020967652,2.009999955,10.77999976,19.3454952,13.72153115,11.98418274
USA.24_1,USA,346,3/26/20,-94.50243178,46.4434166,5776216,5608467,0.11088297,0.276568136,0.499848832,65280.68224,10.8,568049,72.69,5.899054906,-8.3039451,17.7411852,70.37580488,41.55999907,100,3.606451532,1.719999962,6.219999861,16.99028894,12.03788134,9.842635861
USA.25_1,USA,759,3/29/20,-89.70897293,32.58654976,3157396,3065685,0.114748087,0.261426573,0.488536776,65280.68224,10.8,865938,72.69,17.93990139,3.987503276,30.82455611,72.86806289,25.69999943,99.86999777,7.57967725,2.659999941,13.09999971,16.75759131,12.17812451,6.780836869
USA.26_1,USA,1049,3/30/20,-92.493332,38.30405426,6471368,6283399,0.123291497,0.274321041,0.493198666,65280.68224,10.8,984586,72.69,14.08275251,-0.517913373,27.60474678,68.71806298,17.45999961,98.72999779,5.653548261,2.139999952,12.13999973,18.02296712,12.9424768,11.70176408
USA.27_1,USA,198,3/31/20,-109.3437792,46.6798439,1094997,1063193,0.130718327,0.29780226,0.505111899,65280.68224,10.8,1096921,72.69,8.609767844,-1.626894463,22.23212429,53.83257944,14.03999969,98.16999781,2.894838645,1.519999966,4.739999894,14.78783962,10.39419306,7.120822568
USA.28_1,USA,13,3/4/20,-100.0269816,41.50078011,1967512,1910363,0.116041225,0.264066777,0.499991329,65280.68224,10.8,NA,11.11,1.780142405,-20.06696254,19.54364142,62.86999859,24.51999945,94.68999788,3.116451543,0.789999982,5.869999869,16.39851123,11.66881092,8.831536928
USA.29_1,USA,405,3/25/20,-116.6669388,38.50432396,3677930,3571100,0.110138303,0.259140928,0.506523015,65280.68224,10.8,466418,72.69,17.37938631,6.480539095,25.80084282,45.6396764,12.67999972,90.71999797,4.338064419,1.819999959,8.349999813,15.68136561,11.06455179,11.97065859
USA.3_1,USA,665,3/27/20,-111.6719847,34.16397858,8114978,7879226,0.123769601,0.249436152,0.49900821,65280.68224,10.8,671554,72.69,20.21376563,7.053850468,30.25703576,50.85386983,11.04999975,97.16999783,5.625161165,1.34999997,11.36999975,19.34814479,13.44158264,11.9703193
USA.30_1,USA,214,3/28/20,-71.55213479,44.0032692,1396805,1356235,0.118726722,0.312873878,0.496473352,65280.68224,10.8,778391,72.69,8.973621616,-4.412376993,24.89165205,54.67806329,11.80999974,95.75999786,3.333548313,1.029999977,9.019999798,18.56527899,13.03891957,11.27805623
USA.31_1,USA,1914,3/22/20,-74.37858182,40.14393806,9152712,8886860,0.116530177,0.28133744,0.490315435,65280.68224,10.8,255000,72.69,10.63555209,-4.729435555,25.73424604,59.5245148,23.31999948,94.37999789,4.218064422,1.619999964,9.189999795,24.96983253,17.64471199,16.90459899
USA.32_1,USA,191,3/27/20,-106.0446154,34.17551994,2356629,2288171,0.118505241,0.270830613,0.496283852,65280.68224,10.8,671554,72.69,13.10014651,-3.629141001,23.94771514,43.03870872,10.05999978,91.98999794,3.197741864,1.039999977,7.209999839,12.73652254,8.766607199,12.60411937
USA.33_1,USA,1375,3/17/20,-76.07578814,42.85902977,19604746,19035340,0.117011722,0.272869822,0.487481753,65280.68224,10.8,74817,55.09,9.033073015,-4.729435555,23.58288063,59.37677287,23.31999948,93.34999791,3.998709588,1.619999964,8.589999808,24.96983253,17.64471199,16.90459899
USA.34_1,USA,561,3/25/20,-80.44032169,35.22685814,11417804,11086160,0.115508883,0.266904862,0.490039235,65280.68224,10.8,466418,72.69,16.2646142,-0.263108318,30.95195864,68.30774041,24.40999945,99.13999778,6.590322433,2.089999953,12.07999973,18.85029779,13.49484598,13.33479818
USA.35_1,USA,147,4/1/20,-100.4514461,47.46858025,712433,691740,0.123398033,0.271970702,0.50983334,65280.68224,10.8,1205129,72.69,5.038574126,-6.966218563,17.90622939,75.20774025,25.82999942,98.4599978,3.53451605,1.34999997,6.309999859,14.76274326,10.44406956,5.855728946
USA.36_1,USA,867,3/26/20,-82.66060303,40.68720627,11835826,11492141,0.123122206,0.28260002,0.491759138,65280.68224,10.8,568049,72.69,10.76141346,-3.109396599,24.41678809,69.7006436,25.36999943,97.09999783,4.841290214,2.099999953,11.22999975,18.25270909,13.015587,9.421126977
USA.37_1,USA,481,3/30/20,-97.2172414,35.32957459,4102158,3983006,0.120563969,0.261851207,0.497785524,65280.68224,10.8,984586,72.69,17.2006585,2.397867196,33.38997973,67.87451461,20.21999955,100,6.538709531,2.399999946,12.48999972,12.14195317,8.86632636,7.509663177
USA.38_1,USA,137,3/21/20,-120.5184256,44.13347244,4307782,4182657,0.121311034,0.279394416,0.498085245,65280.68224,10.8,209728,72.69,10.35309957,-0.390510845,22.9588978,72.11354678,30.17999933,98.12999781,4.858386988,2.499999944,7.479999833,18.35392485,12.68074503,9.493121632
USA.39_1,USA,644,3/23/20,-77.82172754,40.99453545,13185393,12802407,0.133356276,0.287358404,0.49167987,65280.68224,10.8,313200,72.69,12.11413128,-2.790890281,29.30441232,55.62967618,13.5499997,94.85999788,4.238387002,1.169999974,11.26999975,21.39236682,15.09170336,13.00484011
USA.4_1,USA,409,3/28/20,-92.49674422,34.75175476,3238904,3144826,0.128704986,0.264741118,0.493968285,65280.68224,10.8,778391,72.69,15.76957505,-1.864326446,32.18979001,71.13580486,17.19999962,99.99999776,6.520645016,1.76999996,12.35999972,15.71834235,11.42975026,7.83798744
USA.40_1,USA,165,3/26/20,-71.59924473,41.66065407,1034019,1003984,0.121755556,0.285647643,0.487490717,65280.68224,10.8,568049,72.69,10.34301198,-3.771021088,23.2716131,59.50322448,17.7999996,96.88999783,4.007419265,1.34999997,9.819999781,20.04353465,14.02284873,13.24978017
USA.41_1,USA,424,3/25/20,-80.56628208,33.64515114,5375054,5218929,0.12300848,0.272848154,0.489254141,65280.68224,10.8,466418,72.69,17.94503859,0.42747129,32.18399899,70.82064358,25.13999944,98.5199978,7.475806285,2.449999945,11.78999974,17.28681497,12.44745613,8.848204978
USA.42_1,USA,100,3/30/20,-100.2545517,44.33619499,898359,872265,0.122471794,0.27009535,0.504533335,65280.68224,10.8,984586,72.69,8.366217924,-2.531741958,20.74962216,73.12064353,29.07999935,100,4.188064423,1.679999962,6.589999853,14.65416739,10.38237841,5.548566319
USA.43_1,USA,806,3/25/20,-86.31691598,35.82987022,7129926,6922829,0.12068999,0.274034249,0.490482757,65280.68224,10.8,466418,72.69,15.99818039,0.216098915,27.86968613,71.54645001,12.16999973,98.95999779,6.767741784,1.32999997,12.94999971,16.75759131,12.17812451,6.780836869
USA.44_1,USA,41,3/12/20,-99.68434086,31.17060471,30884250,29986796,0.092374628,0.242738408,0.49802291,65280.68224,10.8,18313,30.09,17.31993491,1.773884363,30.66240744,73.72709513,21.45999952,97.85999781,8.306774008,2.659999941,14.28999968,22.04625682,16.11156818,12.63544322
USA.45_1,USA,480,3/27/20,-111.5498831,39.50698471,3454359,3354023,0.079939111,0.200226869,0.503863176,65280.68224,10.8,671554,72.69,7.623939416,-7.69733534,18.18275078,65.88290175,25.94999942,97.84999781,3.611935403,1.859999958,5.209999884,18.7366169,13.29865213,21.22795033
USA.46_1,USA,235,3/29/20,-72.77301863,43.87187576,644755,626067,0.127835162,0.314056538,0.49618175,65280.68224,10.8,865938,72.69,6.645303067,-7.21668035,20.51219017,65.21967596,24.36999946,97.91999781,3.460322503,1.34999997,8.279999815,13.33983491,9.413059169,5.656265306
USA.47_1,USA,390,3/25/20,-78.45967023,38.00285912,9200013,8932787,0.108189655,0.275141701,0.493326963,65280.68224,10.8,466418,72.69,13.92139777,-0.140049059,31.16333101,59.46161157,14.68999967,97.00999783,4.913225697,1.78999996,10.39999977,21.2482111,15.08592811,13.38502326
USA.48_1,USA,609,3/14/20,-119.7214481,47.28154945,7630139,7408512,0.106754635,0.275286171,0.50083235,65280.68224,10.8,32073,35.65,8.570304818,1.624765496,15.81132647,78.65612727,39.10999913,96.46999784,5.216128916,2.919999935,7.039999843,18.25278121,12.69075433,14.1460544
USA.49_1,USA,242,4/3/20,-80.29419044,38.92045021,1921253,1865447,0.143944999,0.297628484,0.496490165,65280.68224,10.8,1456723,72.69,13.70974519,2.463016216,27.13567384,64.79193404,10.69999976,98.74999779,5.189032142,1.229999973,11.68999974,16.92664105,12.03457992,12.1553361
USA.5_1,USA,112,3/8/20,-119.9896377,37.27041817,41272804,40073176,0.099296389,0.25321031,0.499406191,65280.68224,10.8,4975,20.37,16.96462757,6.408151295,31.46735977,54.48548265,5.709999872,99.62999777,5.550645037,0.999999978,9.309999792,41.29033857,29.4986436,32.87528811
USA.50_1,USA,754,3/26/20,-89.72194878,44.89957428,6040285,5864837,0.118345157,0.28259241,0.500120302,65280.68224,10.8,568049,72.69,7.209647694,-4.95528549,17.34160455,68.77515975,23.51999947,97.16999783,3.819677334,1.119999975,8.259999815,20.4750669,14.22538949,11.59445076
USA.51_1,USA,95,3/30/20,-107.5485106,42.96741486,648450,629615,0.110773096,0.283012509,0.512369497,65280.68224,10.8,984586,72.69,8.905156768,-1.574775247,19.98231148,57.08290195,10.75999976,99.51999778,3.146128962,1.289999971,5.649999874,13.62152903,9.556979164,8.671552413
USA.6_1,USA,591,3/22/20,-105.5500391,38.98493004,5962712,5789518,0.096782825,0.270250505,0.503579792,65280.68224,10.8,255000,72.69,7.060482125,-11.10100968,22.68382416,60.48870833,13.4499997,99.40999778,3.270322508,1.35999997,5.789999871,23.44367824,16.62522632,30.88708105
USA.7_1,USA,1012,3/26/20,-72.80544446,41.51819611,3728516,3620216,0.120541268,0.291789733,0.490801509,65280.68224,10.8,568049,72.69,10.38616445,-2.968964268,25.31729231,56.25774068,15.32999966,97.04999783,3.770967658,1.089999976,10.02999978,17.79582735,12.53532041,11.10675877
USA.8_1,USA,264,3/30/20,-75.57767119,39.13631821,1034644,1004591,0.128288202,0.276756098,0.487213478,65280.68224,10.8,984586,72.69,13.72193436,0.670694297,29.23347227,61.42064379,18.77999958,96.20999785,4.891290213,1.819999959,11.29999975,20.06028958,14.18504952,12.18882354
USA.9_1,USA,267,3/27/20,-76.99984385,38.90190506,625571,607401,0.09752951,0.235220948,0.475792143,65280.68224,10.8,671554,72.69,13.87539649,-0.921837295,30.86654103,59.03709545,15.52999965,96.49999784,4.820645054,1.839999959,10.43999977,21.2482111,15.08592811,13.38502326
XAD.1_1,DNK,11,4/20/20,NA,NA,NA,NA,NA,NA,NA,59822.09296,8.3,114594,68.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XAD.1_1,AND,376,4/1/20,NA,NA,NA,NA,NA,NA,NA,40886.39116,7.7,376,48.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XAD.1_1,SMR,224,3/29/20,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,83.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XAD.1_1,MCO,64,4/3/20,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZAF.1_1,ZAF,88,4/12/20,26.59030243,-32.10953522,6876308,6498869,0.061571818,0.159097687,0.471903838,6001.400814,12.7,80085,87.96,22.64370731,17.59785736,31.63819498,75.57644992,30.89999931,96.23999785,9.828064296,6.139999863,12.94999971,20.24115908,13.61287694,3.229426378
